;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
743;Bodega Norton, Finca La Colonia Colección Malbec, Luján de;Bodega Norton;Finca La Colonia Colección Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;13.50%;Full;;['Malbec']
744;Zuccardi, Q Malbec, Uco Valley, Mendoza, Argentina, 2015;Zuccardi;Q Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['Malbec']
745;Escorihuela Gascón, Malbec, Luján de Cuyo, Agrelo, 2017;Escorihuela Gascón;Malbec;2017;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;13.00%;Full;;['Malbec']
746;Susana Balbo, Signature Malbec, Uco Valley, Altamira, 2015;Susana Balbo;Signature Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['Malbec']
747;Zuccardi, Concreto, Uco Valley, Altamira, Mendoza, 2016;Zuccardi;Concreto;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;;['Malbec']
748;Catena Zapata, Adrianna Vineyard Mundus Bacillus Terrae;Catena Zapata;Adrianna Vineyard Mundus Bacillus Terrae Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['Malbec']
749;TintoNegro, Finca La Escuela Malbec, Uco Valley, Altamira;TintoNegro;Finca La Escuela Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['Malbec']
750;Doña Paula, Estate Malbec, Uco Valley, Gualtallary, 2017;Doña Paula;Estate Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;;['Malbec']
751;Zuccardi, Piedra Infinita, Uco Valley, Altamira, 2015;Zuccardi;Piedra Infinita;2015;Still;Red;Argentina;Mendoza;;;;;;;
752;TintoNegro, Finca La Escuela La Grava Malbec, Uco Valley;TintoNegro;Finca La Escuela La Grava Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['Malbec']
753;Catena Zapata, Adrianna Vineyard Fortuna Terrae Malbec, Uco;Catena Zapata;Adrianna Vineyard Fortuna Terrae Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['Malbec']
754;Antucura, Barrandica Cabernet Franc, Uco Valley, Tunuyán;Antucura;Barrandica Cabernet Franc;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Unoaked;['100% Cabernet Franc']
755;Catena Zapata, Appellation San Carlos Cabernet Franc, Uco;Catena Zapata;Appellation San Carlos Cabernet Franc;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Cabernet Franc']
756;Trapiche, Gran Medalla Cabernet Franc, Mendoza, 2014;Trapiche;Gran Medalla Cabernet Franc;2014;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;Oaked;['100% Cabernet Franc']
757;Casarena, Lauren's Single Vineyard Cabernet Franc, Luján de;Casarena;Lauren's Single Vineyard Cabernet Franc;2012;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Natural Cork;14.50%;Full;Oaked;['Cabernet Franc']
758;Rutini, Single Vineyard Cabernet Franc, Uco Valley;Rutini;Single Vineyard Cabernet Franc;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Franc']
759;Bodega Atamisque, Serbal Cabernet Franc, Uco Valley;Bodega Atamisque;Serbal Cabernet Franc;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Unoaked;['100% Cabernet Franc']
760;Bressia, Monteagrelo Cabernet Franc, Uco Valley, 2015;Bressia;Monteagrelo Cabernet Franc;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Cabernet Franc']
761;Escorihuela Gascón, Pequenas Producciones Cabernet Franc, 2016;Escorihuela Gascón;Pequenas Producciones Cabernet Franc;2016;Still;Red;;;;;;;;;
762;Mauricio Lorca, Fantasia Cabernet Franc, Uco Valley;Mauricio Lorca;Fantasia Cabernet Franc;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Lightly Oaked;['100% Cabernet Franc']
763;Siete Fincas, Secreto Cabernet Franc Reserva, Mendoza, 2013;Siete Fincas;Secreto Cabernet Franc Reserva;2013;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Franc']
764;El Esteco, Finca Notables Cabernet Franc, Calchaquí Valley;El Esteco;Finca Notables Cabernet Franc;2015;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;15.00%;Full;Oaked;['100% Cabernet Franc']
765;Kauzo Estates, Malacara Oak Cask Cabernet Franc, Uco Valley;Kauzo Estates;Malacara Oak Cask Cabernet Franc;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['Cabernet Franc']
766;Domingo Molina, Petit Verdot, Cafayate Valley, Salta, 2015;Domingo Molina;Petit Verdot;2015;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.50%;Medium;;['Petit Verdot']
767;Quara, Estate Malbec, Cafayate Valley, Salta, 2017;Quara;Estate Malbec;2017;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Screwcap;13.50%;Medium;;['Malbec']
768;Finca Decero, Mini Ediciones Remolinos Vineyard Cabernet Franc, 2016;Finca Decero;Mini Ediciones Remolinos Vineyard Cabernet Franc;2016;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Franc']
769;Viña Cobos, Bramare Chañares Estate Cabernet Franc, Uco;Viña Cobos;Bramare Chañares Estate Cabernet Franc;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;15.00%;Full;Oaked;['100% Cabernet Franc']
770;El Esteco, Chañar Punco, Calchaquí Valley, Salta, 2015;El Esteco;Chañar Punco;2015;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Medium;;['Malbec']
771;Matervini, Antes Andes, Calchaquí Valley, Salta, 2016;Matervini;Antes Andes;2016;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;13.50%;Medium;;['100% Malbec']
772;Andeluna, Pasionado Cabernet Franc, Uco Valley, Gualtallary;Andeluna;Pasionado Cabernet Franc;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Cabernet Franc']
773;Vasija Secreta, Gata Flora Tannat, Cafayate Valley, 2016;Vasija Secreta;Gata Flora Tannat;2016;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.00%;Medium;;['Tannat']
774;San Pedro de Yacochuya, Cafayate Valley, Salta, 2015;San Pedro de Yacochuya;;2015;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.50%;Medium;;['15% Cabernet Sauvignon', '85% Malbec']
775;Vasija Secreta, Gata Flora Malbec, Calchaquí Valley, 2017;Vasija Secreta;Gata Flora Malbec;2017;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;15.00%;Medium;;['100% Malbec']
776;Sunal, Malbec, Calchaquí Valley, Salta, Argentina, 2015;Sunal;Malbec;2015;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;15.00%;Medium;;['Malbec']
777;Bodega Tacuil, Unoak Malbec, Salta, Argentina, 2016;Bodega Tacuil;Unoak Malbec;2016;Still;Red;Argentina;Salta;;Dry;Cork;14.50%;Medium;Unoaked;['Malbec']
778;Piattelli Vineyards, Grand Malbec, Cafayate Valley, 2015;Piattelli Vineyards;Grand Malbec;2015;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.50%;Medium;;['Malbec']
779;Piattelli Vineyards, Cabernet Sauvignon, Cafayate Valley;Piattelli Vineyards;Cabernet Sauvignon;2014;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.50%;Medium;;['Cabernet Sauvignon']
780;Fabre Montmayou, Reservado Cabernet Franc, Mendoza, 2015;Fabre Montmayou;Reservado Cabernet Franc;2015;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Lightly Oaked;['100% Cabernet Franc', '100% Malbec']
781;Antucura, Single Vineyard Tani Cabernet Franc, Uco Valley;Antucura;Single Vineyard Tani Cabernet Franc;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Cabernet Franc']
782;Fabre Montmayou, Reservado Cabernet Franc, Mendoza, 2016;Fabre Montmayou;Reservado Cabernet Franc;2016;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Lightly Oaked;['100% Cabernet Franc']
783;Amalaya, Malbec, Calchaquí Valley, Salta, Argentina, 2017;Amalaya;Malbec;2017;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.00%;Medium;;['85% Malbec', '5% Petit Verdot', '10% Tannat']
784;El Esteco, Don David Blend of Terroirs Malbec, Calchaquí;El Esteco;Don David Blend of Terroirs Malbec;2016;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.00%;Medium;;['Malbec']
785;Sunal, Ilógico Malbec, Calchaquí Valley, Salta, 2016;Sunal;Ilógico Malbec;2016;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Medium;;['Malbec']
786;55 Malbec, Zaha Toko Vineyard Malbec, Uco Valley, Altamira;55 Malbec;Zaha Toko Vineyard Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;13.50%;Medium;Lightly Oaked;['Cabernet Franc', 'Malbec', 'Petit Verdot']
787;Viñalba, Reservado De La Familia Malbec, Uco Valley, 2017;Viñalba;Reservado De La Familia Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
788;Marks & Spencer, The Party Malbec, Uco Valley, Mendoza, 2017;Marks & Spencer;The Party Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['100% Malbec']
789;Bodega Colomé, Torrontés, Calchaquí Valley, Salta, 2017;Bodega Colomé;Torrontés;2017;Still;White;Argentina;Salta;Calchaquí Valley;Dry;Screwcap;13.50%;Full;;['Torrontés']
790;Susana Balbo, Barrel Fermented Torrontés, Uco Valley;Susana Balbo;Barrel Fermented Torrontés;2016;Still;White;Argentina;Uco Valley;Uco Valley;Dry;Screwcap;13.00%;Full;;['Torrontés']
791;Riccitelli, Old Vines from Patagonia Semillon, Río Negro;Riccitelli;Old Vines from Patagonia Semillon;2016;Still;White;Argentina;Patagonia;Río Negro;Dry;Cork;12.50%;Full;;['Sémillon']
792;Rutini, Antología XLV, Uco Valley, Gualtallary, 2015;Rutini;Antología XLV;2015;Still;White;Argentina;Uco Valley;Uco Valley;Dry;Cork;14.00%;Full;;['80% Chardonnay', '10% Gewurztraminer', '10% Sémillon']
793;Catena Zapata, Adrianna Vineyard White Bones Chardonnay, 2015;Catena Zapata;Adrianna Vineyard White Bones Chardonnay;2015;Still;White;Argentina;Uco Valley;Uco Valley;Dry;Cork;13.00%;Full;;['Chardonnay']
794;Ver Sacrum, Garnacha, Barrancas, Mendoza, Argentina, 2016;Ver Sacrum;Garnacha;2016;Still;Red;Argentina;Mendoza;Barrancas;Dry;Other;13.50%;Full;Oaked;['100% Grenache / Garnacha']
795;Los Cardones, Tigerstone Garnacha, Salta, Argentina, 2015;Los Cardones;Tigerstone Garnacha;2015;Still;Red;Argentina;Salta;;Dry;Cork;14.00%;Full;;['100% Grenache / Garnacha']
796;Bodega Piedra Negra, Alta Colección Pinot Gris, Uco Valley;Bodega Piedra Negra;Alta Colección Pinot Gris;2017;Still;White;Argentina;Mendoza;Uco Valley;Dry;Screwcap;12.50%;Light;;['Pinot Grigio / Pinot Gris']
797;Don Tomas, Terroir Selection Malbec, Pedernal Valley, 2017;Don Tomas;Terroir Selection Malbec;2017;Still;Red;Argentina;San Juan;Pedernal Valley;Dry;Cork;14.00%;Medium;;['100% Malbec']
798;Aldi, Exquisite Collection Malbec, Uco Valley, Mendoza, 2017;Aldi;Exquisite Collection Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Screwcap;13.00%;Medium;;['100% Malbec']
799;Finca Sophenia, Reserve Cabernet Sauvignon, Uco Valley;Finca Sophenia;Reserve Cabernet Sauvignon;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon']
800;Andeluna, 1300 Cabernet Sauvignon, Uco Valley, Mendoza, 2016;Andeluna;1300 Cabernet Sauvignon;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;13.00%;Full;Oaked;['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot']
801;Mauricio Lorca, Poetico, Uco Valley, Vista Flores, 2013;Mauricio Lorca;Poetico;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;Oaked;['Cabernet Sauvignon']
802;Zorzal, Gran Terroir, Uco Valley, Mendoza, Argentina, 2015;Zorzal;Gran Terroir;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.10%;Full;Oaked;['Cabernet Sauvignon']
803;Zuccardi, Q Cabernet Sauvignon, Uco Valley, Mendoza, 2015;Zuccardi;Q Cabernet Sauvignon;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;Oaked;['Cabernet Sauvignon']
804;Bodega Atamisque, Catalpa Cabernet Sauvignon, Uco Valley;Bodega Atamisque;Catalpa Cabernet Sauvignon;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;13.50%;Full;Oaked;['Cabernet Sauvignon']
805;Finca Decero, Remolinos Vineyard Cabernet Sauvignon, Luján;Finca Decero;Remolinos Vineyard Cabernet Sauvignon;2014;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;;14.50%;Full;Oaked;['Cabernet Sauvignon']
806;Bodega Piedra Negra, Gran Lurton Cabernet Sauvignon, Uco Valley, 2011;Bodega Piedra Negra;Gran Lurton Cabernet Sauvignon;2011;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;15.00%;Full;Oaked;['Cabernet Sauvignon', 'Malbec']
807;Bodega Atamisque, Cabernet Sauvignon, Uco Valley, 2013;Bodega Atamisque;Cabernet Sauvignon;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;Oaked;['Cabernet Sauvignon']
808;Norton, Winemaker's Reserve Cabernet Sauvignon, Luján de Cuyo, 2014;Norton;Winemaker's Reserve Cabernet Sauvignon;2014;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon']
809;Cadus, Cabernet Sauvignon, Uco Valley, Tupungato, 2015;Cadus;Cabernet Sauvignon;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon']
810;SonVida, Cabernet Sauvignon, Uco Valley, Altamira, 2013;SonVida;Cabernet Sauvignon;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.00%;Full;Oaked;['Cabernet Sauvignon']
811;Angulo Innocenti, Cabernet Sauvignon, Uco Valley, La;Angulo Innocenti;Cabernet Sauvignon;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;13.50%;Full;Oaked;['Cabernet Sauvignon']
812;Triangle Wines, Salvo Semillon, El Peral, Uco Valley, 2017;Triangle Wines;Salvo Semillon, El Peral;2017;Still;White;Argentina;Uco Valley;;Dry;Cork;12.00%;Medium;;['Sémillon']
813;Amalaya, Malbec-Tannat-Petit Verdot, Calchaquí Valley, 2016;Amalaya;Malbec-Tannat-Petit Verdot;2016;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Screwcap;14.00%;Full;;['Malbec', 'Petit Verdot', 'Tannat']
814;Susana Balbo, Signature Barrel Fermented Torrontés, Uco Valley, 2014;Susana Balbo;Signature Barrel Fermented Torrontés;2014;Still;White;;;;;;;;;
815;Aniello, Trousseau, Río Negro, Patagonia, Argentina, 2016;Aniello;Trousseau;2016;Still;Red;Argentina;Patagonia;Río Negro;Dry;;13.50%;Full;Unoaked;['100% Trousseau']
816;Luigi Bosca, Terroir Los Miradores Malbec, Uco Valley, 2014;Luigi Bosca;Terroir Los Miradores Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.00%;Full;Oaked;['100% Malbec']
817;Masi Tupungato, Corbec Appassimento, Uco Valley, Tupungato;Masi Tupungato;Corbec Appassimento;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;Oaked;['70% Corvina', '30% Malbec']
818;Aniello, Trousseau, Río Negro, Patagonia, Argentina, 2015;Aniello;Trousseau;2015;Still;Red;Argentina;Patagonia;Río Negro;Dry;Cork;13.50%;Medium;;['100% Trousseau']
819;Renacer, Milamore, Luján de Cuyo, Mendoza, Argentina, 2015;Renacer;Milamore;2015;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;;14.50%;Full;Oaked;['10% Bonarda', '40% Cabernet Sauvignon', '45% Malbec']
820;Zorzal, Eggo Bonaparte, Uco Valley, Tupungato, Mendoza, 2015;Zorzal;Eggo Bonaparte;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;13.00%;Full;Unoaked;['100% Bonarda']
821;Mauricio Lorca, Fantasía Cabernet Franc, Uco Valley, Vista;Mauricio Lorca;Fantasía Cabernet Franc;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;13.50%;Full;Oaked;['100% Cabernet Franc']
822;Superuco, Calcareo Rio de Los Chacayes, Uco Valley, 2015;Superuco;Calcareo Rio de Los Chacayes;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;;Oaked;['100% Malbec']
823;Kaiken, Mai, Luján de Cuyo, Mendoza, Argentina, 2013;Kaiken;Mai;2013;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;;14.50%;;Oaked;['100% Malbec']
824;Susana Balbo, Signature Malbec, Uco Valley, Mendoza, 2015;Susana Balbo;Signature Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;;Oaked;['95% Malbec', '5% Petit Verdot']
825;Bodega Los Haroldos, Roble Malbec, Uco Valley, San Carlos;Bodega Los Haroldos;Roble Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;;;['Malbec']
826;Viñalba, Malbec & Touriga Nacional Reserve, Mendoza, 2014;Viñalba;Malbec & Touriga Nacional Reserve;2014;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;;;['Malbec', 'Touriga Nacional']
827;Don Tomas, Terroir Selection Malbec, San Juan, 2016;Don Tomas;Terroir Selection Malbec;2016;Still;Red;Argentina;San Juan;;Dry;;14.00%;Full;;['100% Malbec']
828;Viña Cobos, Chañares Vineyard Malbec, Uco Valley, Tunuyán;Viña Cobos;Chañares Vineyard Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;15.00%;Full;Oaked;['100% Malbec']
829;Zuccardi, Piedra Infinita, Uco Valley, Mendoza, 2013;Zuccardi;Piedra Infinita;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.00%;Full;Oaked;['100% Malbec']
830;Bodega Chacra, Treinta y Dos Pinot Noir, Río Negro, Alto;Bodega Chacra;Treinta y Dos Pinot Noir;2013;Still;Red;Argentina;Patagonia;Río Negro;Dry;;13.00%;Medium;;['100% Pinot Noir / Pinot Nero']
831;Achaval-Ferrer, Finca Altamira Malbec, Uco Valley, 2013;Achaval-Ferrer;Finca Altamira Malbec;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;Oaked;['100% Malbec']
832;Bodegas Noemía, Noemía, Río Negro, Alto Valle, 2015;Bodegas Noemía;Noemía;2015;Still;Red;Argentina;Patagonia;Río Negro;Dry;;14.50%;Full;Oaked;['100% Malbec']
833;Bodega Chacra, Cincuenta y Cinco, Río Negro, Alto Valle;Bodega Chacra;Cincuenta y Cinco;2016;Still;Red;Argentina;Patagonia;Río Negro;Dry;;12.10%;Medium;Oaked;['100% Pinot Noir / Pinot Nero']
834;Familia Cecchin, Graciana, Maipú, Mendoza, Argentina, 2014;Familia Cecchin;Graciana;2014;Still;Red;Argentina;Mendoza;;;;;;;
835;Cuatro Manos, Vino de la Cordillère Malbec, Uco Valley;Cuatro Manos;Vino de la Cordillère Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;;['Malbec']
836;Susana Balbo, Signature Rosé, Uco Valley, Mendoza, 2016;Susana Balbo;Signature Rosé;2016;Still;Rosé;Argentina;Uco Valley;;Dry;Cork;12.50%;Light;;
837;Bodegas Graffigna, Centenario Malbec, San Juan, 2014;Bodegas Graffigna;Centenario Malbec;2014;Still;Red;Argentina;San Juan;;Dry;Cork;14.00%;;;['100% Malbec']
838;Bodega Santa Julia, Reserva Malbec, Uco Valley, 2015;Bodega Santa Julia;Reserva Malbec;2015;Still;Red;Argentina;Uco Valley;;Dry;Cork;13.00%;;;['Malbec']
839;Zorzal, Eggo Malbec, Uco Valley, Gualtallary, Mendoza, 2015;Zorzal;Eggo Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.00%;Full;;['Malbec']
840;Susana Balbo, La Delfina Signature Malbec, Altamira, Uco Valley, 2013;Susana Balbo;La Delfina Signature Malbec;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.50%;Full;;['Malbec']
841;Trapiche, Finca Ambrosia Terroir Series Single Vineyard Malbec, 2013;Trapiche;Finca Ambrosia Terroir Series Single Vineyard Malbec;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;;14.80%;Full;Oaked;['100% Malbec']
842;Bodega Colomé, Colome Torrontes, Calchaquí Valley, 2015;Bodega Colomé;Colome Torrontes;2015;Still;White;Argentina;Salta;Calchaquí Valley;Dry;;13.50%;;;['100% Torrontés']
843;Renacer, Punto Final Malbec Clasico, Mendoza, 2015;Renacer;Punto Final Malbec Clasico;2015;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;;['Cabernet Franc', 'Malbec']
844;La Riojana, Santa Florentina Fairtrade Malbec, 2015;La Riojana;Santa Florentina Fairtrade Malbec;2015;;Red;Argentina;La Rioja;;;;13.50%;;;['Malbec']
845;Zuccardi, Apelación Malbec, Uco Valley, Vista Flores, 2014;Zuccardi;Apelación Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;;;14.00%;;;['Malbec']
846;Bodega Atamisque, Serbal Malbec, Uco Valley, Tupungato, 2015;Bodega Atamisque;Serbal Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;;;14.00%;;;['Malbec']
847;Bodega Los Haroldos, Roble Malbec, Uco Valley, La Consulta;Bodega Los Haroldos;Roble Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;;;13.50%;;;['Malbec']
848;Bodegas Escorihuela Gascón 1884, Malbec Biodinámico, Uco Valley, Mendoza, 2015;Escorihuela Gascón;Malbec Biodinámico;2015;Still;Red;Argentina;Mendoza;Uco Valley;;;14.00%;;;['Malbec']
849;Dominio del Plata, Terroir Series Malbec Cabernet Franc;Dominio del Plata;Terroir Series Malbec Cabernet Franc;2015;;Red;Argentina;Mendoza;;;;14.00%;;;['Cabernet Sauvignon', 'Malbec']
850;Bodega Noemia, Malbec, Río Negro, Patagonia, Argentina, 2013;Bodega Noemia;Malbec;2013;Still;Red;Argentina;Patagonia;Río Negro;;;14.50%;;;['Malbec']
851;Humberto Canale, Gran Reserva Malbec, Río Negro, 2013;Humberto Canale;Gran Reserva Malbec;2013;Still;Red;Argentina;Patagonia;Río Negro;;;14.00%;;;['Malbec']
852;Bodega Noemia, J Alberto Malbec, Río Negro, Patagonia, 2014;Bodega Noemia;J Alberto Malbec;2014;Still;Red;Argentina;Patagonia;Río Negro;;;14.50%;;;['Malbec']
853;Bodega Noemia, A Lisa Malbec, Río Negro, Patagonia, 2014;Bodega Noemia;A Lisa Malbec;2014;Still;Red;Argentina;Patagonia;Río Negro;;;14.50%;;;['Malbec']
854;Bodega Teho, Zaha Cabernet Franc, Uco Valley, Altamira, 2012;Bodega Teho;Zaha Cabernet Franc;2012;Still;Red;Argentina;Mendoza;Uco Valley;;;14.00%;;;['Cabernet Franc']
855;Andeluna, Pasionado Cabernet Franc, Uco Valley, Gualtallary;Andeluna;Pasionado Cabernet Franc;2009;Still;Red;Argentina;Mendoza;Uco Valley;;;15.00%;;;['Cabernet Franc']
856;Bodega Aleanna, Gran Enemigo Single Vineyard Cabernet Franc;Bodega Aleanna;Gran Enemigo Single Vineyard Cabernet Franc;2011;Still;Red;Argentina;Mendoza;Uco Valley;;;13.00%;;;['Cabernet Franc']
857;Zorzal, Piantao, Uco Valley, Tupungato, Mendoza, 2011;Zorzal;Piantao;2011;Still;Red;Argentina;Mendoza;Uco Valley;;;14.60%;;;['Cabernet Franc']
858;Finca Las Moras, Barrel Select Malbec, Perdernal Valley, San Juan, 2014;Finca Las Moras;Barrel Select Malbec;2014;Still;Red;Argentina;San Juan;;;;14.00%;;;['Malbec']
859;Trapiche, Pure Malbec, Uco Valley, Mendoza, Argentina, 2015;Trapiche;Pure Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['100% Malbec']
860;Terrazas de los Andes, Las Compuertas Malbec, Luján de Cuyo;Terrazas de los Andes;Las Compuertas Malbec;2011;;Red;Argentina;Mendoza;Luján de Cuyo;;;15.00%;;;['Malbec']
861;Cheval des Andes, Mendoza, Argentina, 2011;Cheval des Andes;;2011;Still;Red;Argentina;Mendoza;;;;15.00%;;;['Cabernet Sauvignon', 'Malbec']
862;Riccitelli, Vineyard Selection Malbec, Mendoza, 2014;Riccitelli;Vineyard Selection Malbec;2014;;Red;Argentina;Mendoza;;;;14.50%;;;['Malbec']
863;Mendel, Finca Remota Malbec, Uco Valley, Altamira, 2012;Mendel;Finca Remota Malbec;2012;Still;Red;Argentina;Mendoza;Uco Valley;;;14.00%;;;['Malbec']
864;Caligiore, Syrah, Ugarteche, Mendoza, Argentina, 2013;Caligiore;Syrah;2013;;Red;Argentina;Mendoza;Ugarteche;;;14.00%;;;['Syrah / Shiraz']
865;Passionate Wine, Diverso, Uco Valley, Gualtallary, 2012;Passionate Wine;Diverso;2012;Still;Red;Argentina;Mendoza;Uco Valley;;;11.00%;;;['Syrah / Shiraz']
866;Trapiche, Cuyo, Iscay, Uco Valley, Mendoza, Argentina, 2011;Trapiche;Iscay;2011;Still;Red;Argentina;Mendoza;Luján de Cuyo;;;15.00%;;;
867;Mauricio Lorca, Opalo, Uco Valley, Vista Flores, 2010;Mauricio Lorca;Opalo;2010;;Red;Argentina;Uco Valley;Uco Valley;;;14.50%;;;
868;Bodegas del Fin del Mundo, San Patricio del Chañar, Newen;Bodegas del Fin del Mundo;Newen Reservado;2012;;Red;Argentina;Patagonia;;;;14.00%;;;
869;Finca Las Payas, Juanito, San Rafael, Mendoza, 2014;Finca Las Payas;Juanito;2014;;Red;Argentina;Mendoza;San Rafael;;;14.50%;;;['Syrah / Shiraz']
870;Lagarde, Perdriel, Luján de Cuyo, Mendoza, Argentina, 2013;Lagarde;Perdriel;2013;;Red;Argentina;Mendoza;Luján de Cuyo;;;14.00%;;;['Syrah / Shiraz']
