;Title;Producer;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes;Brand
3101;Château Pavie Macquin, St-Émilion, 1er Grand Cru Classé B 2019;Château Pavie Macquin;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['Merlot'];
3102;Château Latour-Martillac, Pessac-Léognan, Cru Classé de Graves, 2019;Château Latour-Martillac;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;13.80%;Full;Oaked;['58% Sauvignon Blanc', '42% Sémillon'];
3103;Château Haura, Graves, Bordeaux, France, 2019;Château Haura;2019;Still;Red;France;Bordeaux;Graves;Dry;Cork;13.80%;Full;Oaked;['50% Cabernet Sauvignon', '50% Merlot'];
3104;Château de France, Pessac-Léognan, Bordeaux, France, 2019;Château de France;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['80% Sauvignon Blanc', '20% Sémillon'];
3105;Château de Cérons, Graves, Bordeaux, France, 2019;Château de Cérons;2019;Still;Red;France;Bordeaux;Graves;Dry;Cork;;Full;Oaked;['40% Cabernet Sauvignon', '60% Merlot'];
3106;Château de Cérons, Graves, Bordeaux, France, 2019;Château de Cérons;2019;Still;Red;France;Bordeaux;Graves;Dry;Cork;;Full;Oaked;['40% Cabernet Sauvignon', '60% Merlot'];
3107;Château Cantelys, Pessac-Léognan, Bordeaux, France, 2019;Château Cantelys;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['Sauvignon Blanc', 'Sémillon'];
3108;Château Brown, Pessac-Léognan, Bordeaux, France, 2019;Château Brown;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.60%;Full;Oaked;['54% Cabernet Sauvignon', '43% Merlot', '3% Petit Verdot'];
3109;Grand Enclos du Château de Cérons, Graves, Bordeaux, 2019;Grand Enclos du Château de Cérons;2019;Still;White;France;Bordeaux;Graves;Dry;Cork;;Full;Oaked;['Sauvignon Blanc', 'Sémillon'];
3110;Domaine de la Solitude, Pessac-Léognan, Bordeaux, 2019;Domaine de la Solitude;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['Sauvignon Blanc', 'Sémillon'];
3111;Château Latour-Martillac, Pessac-Léognan, Cru Classé de Graves, Bordeaux, 2019;Château Latour-Martillac;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.20%;Full;Oaked;['72% Cabernet Sauvignon', '20% Merlot', '8% Petit Verdot'];
3112;Château Haut-Bergey, Pessac-Léognan, Bordeaux, France, 2019;Château Haut-Bergey;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['Sauvignon Blanc', 'Sémillon'];
3113;Château Ferran, Pessac-Léognan, Bordeaux, France, 2019;Château Ferran;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['Sauvignon Blanc', 'Sémillon'];
3114;Château de France, Pessac-Léognan, Bordeaux, France, 2019;Château de France;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['50% Cabernet Sauvignon', '50% Merlot'];
3115;Château Carbonnieux, Pessac-Léognan, Cru Classé de Graves, Bordeaux, 2019;Château Carbonnieux;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.50%;Full;Oaked;['60% Cabernet Sauvignon', '30% Merlot', '5% Petit Verdot'];
3116;Château Bouscaut, Pessac-Léognan, Cru Classé de Graves, 2019;Château Bouscaut;2019;Still;Red;France;Bordeaux;Pessac-Léognan;;;;;;;
3117;Château Bouscaut, Pessac-Léognan, Cru Classé de Graves, 2019;Château Bouscaut;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.00%;Full;Oaked;['68% Sauvignon Blanc', '32% Sémillon'];
3118;Clos Floridène, Graves, Bordeaux, France, 2019;Clos Floridène;2019;Still;White;France;Bordeaux;Graves;Dry;Cork;;Full;Oaked;['45% Sauvignon Blanc', '55% Sémillon'];
3119;Château Smith Haut Lafitte, Le Petit Smith Haut Lafitte, Pessac-Léognan, Bordeaux, 2019;Château Smith Haut Lafitte;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.50%;Full;;['Cabernet Sauvignon', 'Merlot'];Le Petit Smith Haut Lafitte
3120;Château Malartic-Lagravière, Pessac-Léognan, Cru Classé de Graves, 2019;Château Malartic-Lagravière;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['3% Cabernet Franc', '56% Cabernet Sauvignon', '41% Merlot'];
3121;Château La Mission Haut-Brion, Blanc, Pessac-Léognan, 2019;Château La Mission Haut-Brion;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.00%;Full;Oaked;['30.1% Sauvignon Blanc', '69.9% Sémillon'];Blanc
3122;Château Larrivet Haut-Brion, Pessac-Léognan, 2019;Château Larrivet Haut-Brion;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.20%;Full;Oaked;['15% Cabernet Franc', '65% Cabernet Sauvignon', '20% Merlot'];
3123;Château Haut-Brion, Le Clarence de Haut-Brion, Pessac-Léognan, Bordeaux, 2019;Château Haut-Brion;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;15.00%;Full;Oaked;['16.3% Cabernet Franc', '10.9% Cabernet Sauvignon', '72.8% Merlot'];Le Clarence de Haut-Brion
3124;Château Haut-Bailly, Haut-Bailly II, Pessac-Léognan, 2019;Château Haut-Bailly;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['40% Cabernet Sauvignon', '60% Merlot'];Haut-Bailly II
3125;Château de Fieuzal, Pessac-Léognan, Bordeaux, France, 2019;Château de Fieuzal;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Medium;Oaked;['Sauvignon Blanc'];
3126;Château de Chantegrive, Caroline, Graves, Bordeaux, 2019;Château de Chantegrive;2019;Still;White;France;Bordeaux;Graves;Dry;Natural Cork;;Full;;;Caroline
3127;Château Malartic-Lagravière, Pessac-Léognan, Cru Classé de Graves, Bordeaux, 2019;Château Malartic-Lagravière;2019;Still;White;France;;;;;;;;;
3128;Château Couhins-Lurton, Pessac-Léognan, Cru Classé de Graves, 2019;Château Couhins-Lurton;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['100% Sauvignon Blanc'];
3129;Domaine de Chevalier, Pessac-Léognan, Cru Classé de Graves, 2019;Domaine de Chevalier;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;;
3130;Château Smith Haut Lafitte, Pessac-Léognan, Cru Classé de Graves, 2019;Château Smith Haut Lafitte;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['4% Cabernet Franc', '59% Cabernet Sauvignon', '36% Merlot'];
3131;Château La Mission Haut-Brion, Pessac-Léognan, Cru Classé de Graves 2019;Château La Mission Haut-Brion;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;14.50%;Full;Oaked;['7.5% Cabernet Franc', '39.5% Cabernet Sauvignon', '53% Merlot'];
3132;Château Haut-Bailly, Pessac-Léognan, Cru Classé de Graves, 2019;Château Haut-Bailly;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;13.70%;Full;Oaked;['4% Cabernet Franc', '56% Cabernet Sauvignon', '36% Merlot'];
3133;Château Les Carmes Haut-Brion, Pessac-Léognan, 2019;Château Les Carmes Haut-Brion;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;13.30%;Full;Oaked;['42% Cabernet Franc', '31% Cabernet Sauvignon', '27% Merlot'];
3134;Château Haut-Brion, Pessac-Léognan, 1er Cru Classé, 2019;Château Haut-Brion;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;15.00%;Full;Oaked;['8.1% Cabernet Franc', '43.2% Cabernet Sauvignon', '48.7% Merlot'];
3135;Château Vray Croix de Gay, Pomerol, Bordeaux, France, 2019;Château Vray Croix de Gay;2019;Still;Red;France;Bordeaux;Pomerol;Dry;Cork;14.50%;Medium;;['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot'];
3136;Château Le Pin, Pomerol, Bordeaux, France, 2019;Château Le Pin;2019;Still;Red;France;Bordeaux;Pomerol;Dry;Cork;;Medium;;['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot'];
3137;Château Haut Selve, Graves, Bordeaux, 2019;Château Haut Selve;2019;Still;White;France;Bordeaux;Graves;Dry;Cork;;Full;Oaked;;
3138;Château Cantelys, Pessac-Léognan, Bordeaux, France, 2019;Château Cantelys;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['Cabernet Sauvignon', 'Merlot'];
3139;Château Brown, Pessac-Léognan, Bordeaux, France, 2019;Château Brown;2019;Still;White;France;Bordeaux;Pessac-Léognan;Dry;Cork;13.70%;Full;Oaked;['75% Sauvignon Blanc', '25% Sémillon'];
3140;Domaine de la Solitude, Pessac-Léognan, Bordeaux, 2019;Domaine de la Solitude;2019;Still;Red;France;Bordeaux;Pessac-Léognan;Dry;Cork;;Full;Oaked;['Cabernet Sauvignon', 'Merlot'];
3141;Château Angélus, St-Émilion, 1er Grand Cru Classé A, 2019;Château Angélus;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['40% Cabernet Franc', '60% Merlot'];
3142;Château Sanctus, St-Émilion, Grand Cru, Bordeaux, 2019;Château Sanctus;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3143;Clos Badon Thunevin, St-Émilion, Grand Cru, Bordeaux, 2019;Clos Badon Thunevin;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.00%;Full;Oaked;['30% Cabernet Franc', '70% Merlot'];
3144;Château Trimoulet, St-Émilion, Grand Cru, Bordeaux, 2019;Château Trimoulet;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3145;Château Rol Valentin, St-Émilion 2019;Château Rol Valentin;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['10% Cabernet Franc', '5% Malbec', '85% Merlot'];
3146;Château Moulin du Cadet, St-Émilion, Grand Cru Classé, 2019;Château Moulin du Cadet;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['100% Merlot'];
3147;Château Montlisse, St-Émilion, Grand Cru, Bordeaux, 2019;Château Montlisse;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['15% Cabernet Franc', '85% Merlot'];
3148;Château Laroze, St-Émilion, Grand Cru Classé, 2019;Château Laroze;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['35% Cabernet Franc', '65% Merlot'];
3149;Château La Couspaude, St-Émilion, Grand Cru Classé, 2019;Château La Couspaude;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3150;Château Valandraud, Virginie de Valandraud, St-Émilion, 2019;Château Valandraud;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '9% Cabernet Sauvignon', '70% Merlot'];Virginie de Valandraud
3151;Château Ripeau, St-Émilion, Grand Cru Classé, 2019;Château Ripeau;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['30% Cabernet Franc', '5% Cabernet Sauvignon', '65% Merlot'];
3152;Château Le Chatelet, St-Émilion, Grand Cru Classé, 2019;Château Le Chatelet;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3153;Château La Voûte, St-Émilion, Grand Cru, Bordeaux, 2019;Château La Voûte;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['100% Merlot'];
3154;Château La Tour Figeac, St-Émilion, Grand Cru Classé, 2019;Château La Tour Figeac;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['35% Cabernet Franc', '65% Merlot'];
3155;Château La Fleur d'Arthus, St-Émilion, Grand Cru, 2019;Château La Fleur d'Arthus;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3156;Château Grand Mayne, St-Émilion, Grand Cru Classé 2019;Château Grand Mayne;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3157;Château Fonroque, St-Émilion, Grand Cru Classé, 2019;Château Fonroque;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['14% Cabernet Franc', '86% Merlot'];
3158;Château Fombrauge, St-Émilion, Grand Cru Classé, 2019;Château Fombrauge;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['10% Cabernet Franc', '90% Merlot'];
3159;Château de Ferrand, St-Émilion, Grand Cru Classé, 2019;Château de Ferrand;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '79% Merlot', '1% Petit Verdot'];
3160;Château Clos des Prince, St-Émilion, Grand Cru 2019;Château Clos des Prince;2019;Still;Red;France;Bordeaux;St-Émilion;;;;;;;
3161;Château Capet-Guillier, St-Émilion, Grand Cru, 2019;Château Capet-Guillier;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3162;Saintayme, St-Émilion, Grand Cru, 2019;Saintayme;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3163;Clos Dubreuil, St-Émilion, Grand Cru, Bordeaux, France, 2019;Clos Dubreuil;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3164;Château Sansonnet, St-Émilion, Grand Cru Classé, 2019;Château Sansonnet;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['3% Cabernet Franc', '7% Cabernet Sauvignon', '90% Merlot'];
3165;Château Quinault L'Enclos, St-Émilion, Grand Cru Classé, 2019;Château Quinault L'Enclos;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['12% Cabernet Franc', '14% Cabernet Sauvignon', '74% Merlot'];
3166;Château Monbousquet, St-Émilion, Grand Cru Classé, 2019;Château Monbousquet;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3167;Château Laroque, St-Émilion, Grand Cru Classé 2019;Château Laroque;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.30%;Full;Oaked;['3% Cabernet Franc', '97% Merlot'];
3168;Château Larmande, St-Émilion, Grand Cru Classé, 2019;Château Larmande;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3169;Château Laniote, St-Émilion, Grand Cru Classé, 2019;Château Laniote;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '7% Cabernet Sauvignon', '73% Merlot'];
3170;Château La Marzelle, St-Émilion, Grand Cru Classé 2019;Château La Marzelle;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3171;Château Grand Corbin Despagne, St-Émilion, Grand Cru Classé, 2019;Château Grand Corbin Despagne;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.70%;Full;Oaked;['24% Cabernet Franc', '1% Cabernet Sauvignon', '75% Merlot'];
3172;Château Faugères, St-Émilion, Grand Cru Classé, 2019;Château Faugères;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['21% Cabernet Franc', '9% Cabernet Sauvignon', '70% Merlot'];
3173;Château Destieux, St-Émilion, Grand Cru Classé, 2019;Château Destieux;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['17% Cabernet Franc', '17% Cabernet Sauvignon', '66% Merlot'];
3174;Château de Candale, St-Émilion, Grand Cru, Bordeaux, 2019;Château de Candale;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3175;Château Croix de Labrie, St-Émilion, Grand Cru, 2019;Château Croix de Labrie;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['3% Cabernet Sauvignon', '97% Merlot'];
3176;Château Corbin, St-Émilion, Grand Cru Classé, 2019;Château Corbin;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['10% Cabernet Franc', '90% Merlot'];
3177;Château Chauvin, St-Émilion, Grand Cru Classé, 2019;Château Chauvin;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['25% Cabernet Franc', '5% Cabernet Sauvignon', '70% Merlot'];
3178;Château Cadet-Bon, St-Émilion, Grand Cru Classé 2019;Château Cadet-Bon;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3179;Château Bellefont-Belcier, St-Émilion, Grand Cru Classé 2019;Château Bellefont-Belcier;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;13.95%;Full;Oaked;['25% Cabernet Franc', '5% Cabernet Sauvignon', '70% Merlot'];
3180;Château Troplong Mondot, Mondot, St-Émilion, Grand Cru 2019;Château Troplong Mondot;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['100% Merlot'];Mondot
3181;Château St-Georges Côte Pavie, St-Émilion, Grand Cru Classé;Château St-Georges Côte Pavie;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3182;Château Pavie Decesse, St-Émilion, Grand Cru Classé, 2019;Château Pavie Decesse;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.51%;Full;Oaked;['10% Cabernet Franc', '90% Merlot'];
3183;Château La Serre, St-Émilion, Grand Cru Classé, 2019;Château La Serre;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3184;Château La Fleur Morange, St-Émilion, Grand Cru Classé, 2019;Château La Fleur Morange;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['30% Cabernet Franc', '70% Merlot'];
3185;Château Dassault, St-Émilion, Grand Cru Classé, 2019;Château Dassault;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['25% Cabernet Franc', '5% Cabernet Sauvignon', '70% Merlot'];
3186;Château de Pressac, St-Émilion, Grand Cru Classé 2019;Château de Pressac;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['9% Cabernet Franc', '11% Cabernet Sauvignon', '77% Merlot'];
3187;Château Cheval Blanc, Le Petit Cheval, St-Émilion 2019;Château Cheval Blanc;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.65%;Full;Oaked;['44% Cabernet Franc', '56% Merlot'];Le Petit Cheval
3188;Château Canon, Croix Canon, St-Émilion, Grand Cru, 2019;Château Canon;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];Croix Canon
3189;Château Angélus, Carillon d'Angélus, St-Émilion, Grand Cru, 2019;Château Angélus;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['10% Cabernet Franc', '90% Merlot'];Carillon d'Angélus
3190;Château Villemaurine, St-Émilion, Grand Cru Classé, 2019;Château Villemaurine;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['20% Cabernet Franc', '80% Merlot'];
3191;Château Quintus, St-Émilion, Grand Cru, Bordeaux, 2019;Château Quintus;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;15.00%;Full;Oaked;['44.6% Cabernet Franc', '55.4% Merlot'];
3192;Château Les Grandes Murailles, St-Émilion, Grand Cru Classé;Château Les Grandes Murailles;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['Merlot'];
3193;Château Le Prieuré, St-Émilion, Grand Cru Classé, 2019;Château Le Prieuré;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['17% Cabernet Franc', '83% Merlot'];
3194;Château Jean Faure, St-Émilion, Grand Cru Classé, 2019;Château Jean Faure;2019;Still;Red;France;Bordeaux;St-Émilion;;;;;;;
3195;Château Fleur Cardinale, St-Émilion, Grand Cru Classé, 2019;Château Fleur Cardinale;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['20% Cabernet Franc', '4% Cabernet Sauvignon', '76% Merlot'];
3196;Château Bellevue, St-Émilion, Grand Cru Classé, 2019;Château Bellevue;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['100% Merlot'];
3197;Château Beauséjour Duffau-Lagarrosse, St-Émilion, 1er Grand Cru Classé B 2019;Château Beauséjour Duffau-Lagarrosse;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['14% Cabernet Franc', '86% Merlot'];
3198;Château Pavie, St-Émilion, 1er Grand Cru Classé A, 2019;Château Pavie;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.85%;Full;Oaked;['32% Cabernet Franc', '18% Cabernet Sauvignon', '50% Merlot'];
3199;Château La Dominique, St-Émilion, Grand Cru Classé 2019;Château La Dominique;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;15.00%;Full;Oaked;['Cabernet Franc', 'Cabernet Sauvignon', 'Merlot'];
3200;Château Valandraud, St-Émilion, 1er Grand Cru Classé B, 2019;Château Valandraud;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['7% Cabernet Franc', '3% Cabernet Sauvignon', '90% Merlot'];
3201;Château Canon, St-Émilion, 1er Grand Cru Classé B 2019;Château Canon;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.50%;Full;Oaked;['26% Cabernet Franc', '74% Merlot'];
3202;Château Figeac, St-Émilion, 1er Grand Cru Classé B, 2019;Château Figeac;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;14.09%;Full;Oaked;['36% Cabernet Franc', '34% Cabernet Sauvignon', '30% Merlot'];
3203;Château Troplong Mondot, St-Émilion, 1er Grand Cru Classé B, 2019;Château Troplong Mondot;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;15.00%;Full;Oaked;['2% Cabernet Franc', '13% Cabernet Sauvignon', '85% Merlot'];
3204;Château Cheval Blanc, St-Émilion, 1er Grand Cru Classé A, 2019;Château Cheval Blanc;2019;Still;Red;France;Bordeaux;St-Émilion;Dry;Cork;;Full;Oaked;['34% Cabernet Franc', '8% Cabernet Sauvignon', '58% Merlot'];
3205;Château Petit Bocq, St-Estèphe, Cru Bourgeois Supérieur;Château Petit Bocq;2019;Still;Red;France;Bordeaux;St-Estèphe;Dry;Cork;;Full;Oaked;['Cabernet Sauvignon', 'Merlot'];
3206;Château Meyney, St-Estèphe, Bordeaux, France, 2019;Château Meyney;2019;Still;Red;France;Bordeaux;St-Estèphe;Dry;Cork;;Full;Oaked;['57% Cabernet Sauvignon', '27% Merlot', '16% Petit Verdot'];
3207;Château Cos Labory, St-Estèphe, 5ème Cru Classé, 2019;Château Cos Labory;2019;Still;Red;France;Bordeaux;St-Estèphe;Dry;Cork;13.50%;Full;Oaked;['60% Cabernet Sauvignon', '34% Merlot', '6% Petit Verdot'];
3208;Château Tronquoy-Lalande, St-Estèphe, Bordeaux, France, 2019;Château Tronquoy-Lalande;2019;Still;Red;France;Bordeaux;St-Estèphe;Dry;Cork;14.50%;Full;Oaked;['44% Cabernet Sauvignon', '50% Merlot', '6% Petit Verdot'];
3209;Château Lafon-Rochet, St-Estèphe, 4ème Cru Classé, 2019;Château Lafon-Rochet;2019;Still;Red;France;Bordeaux;St-Estèphe;Dry;Cork;14.30%;Full;Oaked;['5% Cabernet Franc', '65% Cabernet Sauvignon', '30% Merlot'];
