;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
114;Mas Martinet, Cami Pesseroles, Priorat, Catalonia, 2018;Mas Martinet;Cami Pesseroles;2018;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;13.50%;Full;;['Grenache / Garnacha', 'Carignan / Cariñena']
115;Mas d'en Blei, Blei Edició Limitada, Priorat, 2017;Mas d'en Blei;Blei Edició Limitada;2017;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.50%;Full;;['Cabernet Sauvignon', 'Grenache / Garnacha', 'Carignan / Cariñena']
116;Terroir al Límit, Arbossar, Priorat, Catalonia, Spain, 2021;Terroir al Límit;Arbossar;2021;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;13.50%;Full;;['Carignan / Cariñena']
117;Bodega l'Infernal, Aguilera Viñas Viejas, Priorat, 2011;Bodega l'Infernal;Aguilera Viñas Viejas;2011;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;15.00%;Full;;['Carignan / Cariñena']
118;Cal Batllet, 5 Partides, Gratallops, Catalonia, Spain, 2016;Cal Batllet;5 Partides;2016;Still;Red;Spain;Catalonia;Gratallops;Dry;Cork;15.00%;Full;;['Carignan / Cariñena']
119;Solà Clàssic, 1777 Red, Priorat, Catalonia, Spain, 2015;Solà Clàssic;1777 Red;2015;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.50%;Full;;['Grenache / Garnacha', 'Carignan / Cariñena']
120;Clos Galena, Priorat, Catalonia, Spain, 2017;Clos Galena;;2017;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.50%;Full;;['Grenache / Garnacha', 'Syrah / Shiraz', 'Carignan / Cariñena']
121;Torres, Perpetual, Priorat, Catalonia, Spain 2017;Torres;Perpetual;2017;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.50%;Full;;['Grenache / Garnacha', 'Carignan / Cariñena']
122;Bodegas Hidalgo, La Gitana, Manzanilla, Jerez, Spain;Bodegas Hidalgo;La Gitana;;Fortified;White;Spain;Jerez;Manzanilla;Dry;Cork;15.00%;Medium;Oaked;['100% Palomino']
123;Hiruzta, Hondarribia Txacolí, Txakolí de Getaria, Basque Country, Spain 2021;Hiruzta;Hondarribia Txacolí;2021;Still;White;Spain;Northern Spain;Txakolí;Dry;Cork;14.00%;Light;Unoaked;['5% Gros Manseng', '95% Hondarrabi Zuri']
124;El Garbi, Tinto, Terra Alta, Catalonia, Spain 2020;El Garbi;Tinto;2020;Still;Red;Spain;Catalonia;Terra Alta;Dry;Cork;13.00%;Medium;;['100% Grenache / Garnacha']
125;Alberto Nanclares, Dandelion Albariño, Rías Baixas, Galicia, Spain 2020;Alberto Nanclares;Dandelion Albariño;2020;Still;White;Spain;Galicia;Rías Baixas;Dry;Cork;13.00%;Light;Unoaked;['100% Albariño']
126;Pago de los Capellanes, Crianza, Ribera del Duero, Spain 2020;Pago de los Capellanes;Crianza;2020;Still;Red;Spain;Ribera del Duero;;Dry;Cork;14.50%;Full;;['100% Tempranillo']
127;Pepe Mendoza, Pureza Moscatel, Alicante, Spain 2021;Pepe Mendoza;Pureza Moscatel;2021;Still;White;Spain;Alicante;;Dry;Cork;12.50%;Medium;;['100% Moscatel']
128;Bat Gara, 18 Meses, País Vasco, Spain 2018;Bat Gara;18 Meses;2018;Still;White;Spain;País Vasco;;Dry;Cork;13.50%;Medium;;['100% Hondarrabi Zuri']
129;Gonzalez Byass, Nectar Pedro Ximénez, Jerez, Spain;Gonzalez Byass;Nectar Pedro Ximénez;;Fortified;White;Spain;Jerez;;Sweet;Cork;15.00%;Full;Oaked;['100% Pedro Ximénez']
130;Bodegas Muriel, Viña Muriel Blanco Reserva, Rioja, Spain 2013;Bodegas Muriel;Viña Muriel Blanco Reserva;2013;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;Medium;;['Viura']
131;De la Riva, Vino de Pasto Macharnudo, Jerez, Spain 2019;De la Riva;Vino de Pasto Macharnudo;2019;Still;White;Spain;Jerez;;Dry;Cork;14.50%;Medium;;['Palomino']
132;San Francisco Javier, Viña Corrales Fino (bottled 2021), Jerez, Spain;San Francisco Javier;Viña Corrales Fino (bottled 2021);;Fortified;White;Spain;Jerez;;Sweet;Cork;15.00%;Medium;;['Palomino']
133;Bodegas de Alberto, Dorado, Rueda, Castilla y Léon, Spain NV;Bodegas de Alberto;Dorado;;Fortified;White;Spain;Castilla y Léon;Rueda;Sweet;Vino-lok;17.50%;;;['100% Verdejo']
134;Pujanza, Norte, Rioja, 2016;Pujanza;Norte;2016;Still;Red;Spain;Northern Spain;;;;;;;
135;Bodegas Pujanza, Norte, Rioja, Northern Spain, Spain, 2018;Bodegas Pujanza;Norte;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Medium;Oaked;['100% Tempranillo']
136;Pujanza, Norte, Rioja, Spain 2018;Pujanza;Norte;2018;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Graciano', 'Tempranillo']
137;Marqués de Riscal, XR Reserva, Rioja, Spain 2017;Marqués de Riscal;XR Reserva;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['Graciano', 'Tempranillo']
138;López de Haro, Classica Gran Reserva, Rioja, Spain 2004;López de Haro;Classica Gran Reserva;2004;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Graciano', 'Tempranillo']
139;Remírez de Ganuza, Olagar Gran Reserva Blanco, Rioja Alavesa, Spain 2014;Remírez de Ganuza;Olagar Gran Reserva Blanco;2014;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Medium;;['100% Viura']
140;Mas Doix, Tossal d'en Bou Gran Vinya Classificada, Priorat, Catalonia, Spain 2019;Mas Doix;Tossal d'en Bou Gran Vinya Classificada;2019;Still;Red;Spain;Priorat;;Dry;Cork;14.50%;Full;Oaked;['100% Carignan / Cariñena']
141;La Rioja Alta, 890 Gran Reserva, Rioja Alta, Spain 1981;La Rioja Alta;Gran Reserva 890;1981;Still;Red;Spain;Rioja;Rioja;Dry;Natural Cork;12.50%;Medium;Oaked;
142;Cava Mestres, Clos Damiana Brut Nature, Cava, Catalonia, Spain 2006;Cava Mestres;Clos Damiana Brut Nature;2006;Sparkling;White;Spain;Catalonia;Cava;Brut Nature;Cork;12.00%;Medium;;['Macabeo', 'Viura', '60% Xarel-lo']
143;Marqués de Riscal, Tapias de Marqués de Riscal, Rioja, Spain 2019;Marqués de Riscal;Tapias de Marqués de Riscal;2019;Still;Red;;;;;;;;;
144;Altos R, Pigeage Tempranillo, Rioja, Spain, 2018;Altos R;Pigeage Tempranillo;2018;Still;Red;Spain;Rioja;;Dry;Cork;15.00%;Medium;Oaked;['10% Graciano', '90% Tempranillo']
145;Bodegas de la Marquesa, Valserrano El Ribazo, Rioja, 2016;Bodegas de la Marquesa;Valserrano El Ribazo;2016;Still;Red;Spain;Rioja;;Dry;Cork;14.00%;Medium;Oaked;['100% Tempranillo']
146;Bodegas Ramon Bilbao, Mirto, Rioja, Spain, 2015;Bodegas Ramon Bilbao;Mirto;2015;Still;Red;Spain;Rioja;;Dry;Cork;14.50%;Full;Oaked;['100% Tempranillo']
147;Don Balbino, Tinto, Rioja, Alavesa, Rioja, Spain, 2019;Don Balbino;Tinto;2019;Still;Red;Spain;Rioja;Rioja;Dry;Cork;14.50%;Medium;Oaked;['100% Tempranillo']
148;Cuatro Rayas, Cuarenta Vendimias, Rioja, Spain, 2018;Cuatro Rayas;Cuarenta Vendimias;2018;Still;Red;Spain;Rioja;;Dry;Cork;14.00%;Medium;Oaked;['Graciano', 'Grenache / Garnacha', '100% Tempranillo']
149;Bodegas Murua, M de Murua, Rioja, Spain, 2018;Bodegas Murua;M de Murua;2018;Still;Red;Spain;Rioja;;Dry;Cork;14.50%;Full;Oaked;['100% Tempranillo']
150;López de Haro, Classica Gran Reserva, Rioja, Spain, 2004;López de Haro;Classica Gran Reserva;2004;Still;Red;Spain;Rioja;;Dry;Cork;14.00%;Medium;Oaked;['100% Tempranillo']
151;Faustino, I Gran Reserva, Rioja, Spain, 2011;Faustino;I Gran Reserva;2011;Still;Red;Spain;Rioja;;Dry;Cork;13.50%;Full;Oaked;['100% Tempranillo']
152;Beronia, Reserva, Rioja, Spain, 2017;Beronia;Reserva;2017;Still;Red;Spain;Rioja;;Dry;Cork;14.00%;Full;Oaked;['6% Graciano', '1% Mazuelo', '93% Tempranillo']
153;Remírez de Ganuza, Reserva, Rioja, Spain, 2006;Remírez de Ganuza;Reserva;2006;Still;Red;Spain;Rioja;;Dry;Cork;14.50%;Full;Oaked;['10% Graciano', '90% Tempranillo']
154;Heretat Mestres, Mas Via Vintage, Penedès, Spain, 2004;Heretat Mestres;Mas Via Vintage;2004;Sparkling;White;Spain;Penedès;;Extra Brut;Natural Cork;12.00%;Medium;Lightly Oaked;['20% Macabeo', '15% Parellada', '65% Xarel-lo']
155;Bodegas Hispano+Suizas, Tantum Ergo Vintage, 2018;Bodegas Hispano+Suizas;Tantum Ergo Vintage;2018;Sparkling;White;Spain;Utiel Requena;;Brut Nature;Cork;12.50%;Full;Lightly Oaked;['80% Chardonnay', '20% Pinot Noir / Pinot Nero']
156;Bodegues Sumarroca, Núria Claverol Homenatge, 2014;Bodegues Sumarroca;Núria Claverol Homenatge;2014;Sparkling;White;Spain;Penedès;;Extra Brut;Cork;12.00%;Medium;Unoaked;['100% Xarel-lo']
157;Pere Ventura, Vintage Brut, Penedès, Spain, 2015;Pere Ventura;Vintage Brut;2015;Sparkling;White;Spain;Penedès;;Brut;Cork;12.00%;Medium;;['40% Chardonnay', '60% Xarel-lo']
158;Juvé y Camps, Gran Juvé y Camps, Penedès, Spain, 2016;Juvé y Camps;Gran Juvé y Camps;2016;Sparkling;White;Spain;Penedès;;Extra Brut;Cork;12.50%;Full;Unoaked;['25% Chardonnay', '25% Macabeo', '40% Xarel-lo']
159;Canals & Munné, Lola Rosé Brut, Penedès, Spain, 2019;Canals & Munné;Lola Rosé Brut;2019;Sparkling;Rosé;Spain;Penedès;;Brut;Cork;12.00%;Medium;;['100% Pinot Noir / Pinot Nero']
160;Sainsbury's, Taste the Difference Old Vine Garnacha, Calatayud, Spain 2019;Sainsbury's;Taste the Difference Old Vine Garnacha;2019;Still;Red;Spain;Calatayud;;Dry;Cork;15.00%;Full;;['86% Grenache / Garnacha', '14% Syrah / Shiraz']
161;Tesco, Finest Viña del Cura, Rioja Reserva, Rioja, Spain 2017;Tesco;Finest Viña del Cura;2017;Still;Red;Spain;Rioja;Rioja Reserva;Dry;Cork;14.50%;;;['100% Tempranillo']
162;Raúl Pérez, El Pecado, Ribeira Sacra, Spain 2018;Raúl Pérez;El Pecado;2018;Still;Red;Spain;Ribeira Sacra;;Dry;Natural Cork;13.50%;Medium;Lightly Oaked;['80% Mencía']
163;Muga, Aro, Rioja, Spain 2015;Muga;Aro;2015;Still;Red;Spain;Rioja;;Dry;Cork;;Full;Oaked;['70% Tempranillo']
164;Mas Doix, 1902 Centenary Carignan, Priorat, Spain 2017;Mas Doix;1902 Centenary Carignan;2017;Still;Red;Spain;Priorat;;Dry;Cork;15.00%;Full;Oaked;['100% Carignan / Cariñena']
165;El Escocés Volante, El Cismático Garnacha Old Vines, Aragón, Spain 2019;El Escocés Volante;El Cismático Garnacha Old Vines;2019;Still;Red;Spain;Aragón;;Dry;Cork;14.50%;Full;Oaked;['100% Grenache / Garnacha']
166;CVNE, Real de Asua, Rioja, Spain 2001;CVNE;Real de Asua;2001;Still;Red;Spain;Rioja;;Dry;Cork;;Full;Oaked;['100% Tempranillo']
167;Casa Castillo, Pie Franco, Jumilla, Spain 2020;Casa Castillo;Pie Franco;2020;Still;Red;Spain;Jumilla;;Dry;Cork;14.50%;Full;Oaked;['100% Monastrell']
168;Bodegas Ysios, Finca Las Naves Viñedo Singular, Rioja, Spain 2018;Bodegas Ysios;Finca Las Naves Viñedo Singular;2018;Still;Red;Spain;Rioja;Rioja;Dry;Natural Cork;;;;['Graciano', 'Grenache / Garnacha']
169;Gomez Cruzado, Montes Obarenes, Rioja, Spain, 2018;Gomez Cruzado;Montes Obarenes;2018;Still;White;Spain;Rioja;;Dry;Cork;;Full;Oaked;['10% Malvasia', '25% Tempranillo Blanco', '65% Viura']
170;Remírez de Ganuza, Fincas de Ganuza Reserva, Rioja, 2010;Remírez de Ganuza;Fincas de Ganuza Reserva;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;;14.50%;Medium;Oaked;
171;Remírez de Ganuza, Reserva, Rioja, Northern Spain, 2008;Remírez de Ganuza;Reserva;2008;Still;Red;Spain;Northern Spain;Rioja;Dry;;;;;['10% Graciano', '85% Tempranillo / Tinto Fino']
172;Remírez de Ganuza, Iraila Garnacha, Rioja, Spain, 2020;Remírez de Ganuza;Iraila Garnacha;2020;Still;Red;Spain;Rioja;;Dry;Cork;14.50%;Full;Oaked;['100% Grenache / Garnacha']
173;Lagar de Cervera, Albariño, Rías Baixas, Galicia, Spain 2020;Lagar de Cervera;Albariño;2020;Still;White;Spain;Galicia;Rías Baixas;Dry;Cork;12.50%;Light;Unoaked;['100% Albariño']
174;Sainsbury's, SO Organic Cepa Alegro Rioja, Rioja, 2021;Sainsbury's;SO Organic Cepa Alegro Rioja;2021;Still;Red;;;;;;;;;
175;Ramón Bilbao, Finca Lalinde Lalomba Rosado, Rioja, 2021;Ramón Bilbao;Finca Lalinde Lalomba Rosado;2021;Still;Rosé;Spain;Rioja;;Dry;Cork;13.00%;Medium;;['90% Grenache / Garnacha', '10% Viura']
176;CVNE, Cune Rosado, Rioja, Spain, 2021;CVNE;Cune Rosado;2021;Still;Rosé;Spain;Rioja;;Dry;Screwcap;13.00%;Light;;['Viura', 'Tempranillo']
177;Jordi Miró, Grenache Blanc, Catalonia, Spain, 2021;Jordi Miró;Grenache Blanc;2021;Still;White;Spain;Catalonia;;;;13.50%;;;['85% Grenache Blanc / Garnacha Blanca', '15% Macabeo']
178;Marks & Spencer, Classics Lomas del Marqués Reserva, Rioja 2016;Marks & Spencer;Classics Lomas del Marqués Reserva;2016;Still;Red;Spain;Northern Spain;Rioja;;;13.50%;;Oaked;['10% Graciano', '90% Tempranillo']
179;El Coto, El Duque de Miralta Reserva, Rioja, 2017;El Coto;El Duque de Miralta Reserva;2017;Still;Red;Spain;Northern Spain;Rioja;;;13.50%;;Oaked;['100% Tempranillo']
180;Contino, Reserva, Rioja, Spain 2018;Contino;Reserva;2018;Still;Red;Spain;Northern Spain;Rioja;;;14.00%;;Oaked;['10% Graciano', '2.5% Mazuelo', '85% Tempranillo']
181;Morrisons, The Best Canto Real Verdejo, Rueda, Castilla y Léon, Spain 2021;Morrisons;The Best Canto Real Rueda Verdejo;2021;Still;White;Spain;Castilla y Léon;Rueda;Dry;Screwcap;13.00%;Medium;;['100% Verdejo']
182;Bodegas Muriel, Reino De La Vina, Rioja, Spain 2021;Bodegas Muriel;Reino De La Vina;2021;Still;Red;Spain;Rioja;;Dry;Cork;13.50%;Full;;['100% Tempranillo']
183;Bodegas Ysios, Blanco, Rioja, Alavesa, Rioja, Spain, 2020;Bodegas Ysios;Blanco;2020;Still;White;Spain;Rioja;Rioja;Dry;Natural Cork;;;;['Viura']
184;Bodegas Ysios, Selección, Rioja, Alavesa, Rioja, Spain, 2016;Bodegas Ysios;Selección;2016;Still;Red;Spain;Rioja;Rioja;Dry;Natural Cork;;;;['Tempranillo']
185;Bodegas Ysios, Selección 'En Primeur', Rioja, Alavesa, 2017;Bodegas Ysios;Selección 'En Primeur';2017;Still;Red;Spain;Rioja;Rioja;Dry;Natural Cork;;;;['Tempranillo']
186;Bodegas Ysios, Grano a Grano, Rioja, Alavesa, Rioja, 2019;Bodegas Ysios;Grano a Grano;2019;Still;Red;Spain;Rioja;Rioja;Dry;Natural Cork;;;;['Graciano', 'Grenache / Garnacha', 'Tempranillo']
187;Bodegas Ysios, Finca El Nogal Viñedo Singular, Rioja;Bodegas Ysios;Finca El Nogal Viñedo Singular;2018;Still;Red;Spain;Rioja;Rioja;Dry;Natural Cork;;;;['Tempranillo']
188;Baron Amarillo, Reserva, Rioja, Spain 2016;Baron Amarillo;Reserva;2016;Still;Red;Spain;Rioja;;Dry;Cork;13.50%;Full;;['100% Tempranillo']
189;Aldi, Specially Selected Pedro Ximénez Sherry, Jerez, Spain;Aldi;Specially Selected Pedro Ximénez Sherry;;Fortified;White;Spain;Jerez;;Sweet;Cork;17.00%;Full;;['100% Pedro Ximénez']
190;El Garbi, Tinto, Terra Alta, Spain 2021;El Garbi;Tinto;2021;Still;Red;Spain;Terra Alta;;Dry;Cork;13.50%;Light;Lightly Oaked;['95% Grenache / Garnacha', '5% Garnacha Blanca']
191;Recaredo, Serral del Vell, Corpinnat, Catalonia, Spain 2017;Recaredo;Serral del Vell;2017;Sparkling;White;Spain;Catalonia;Corpinnat;Brut Nature;Cork;12.00%;Medium;;['13% Macabeo', '87% Xarel-lo']
192;Recaredo, Serral del Vell, Corpinnat, Catalonia, Spain 2014;Recaredo;Serral del Vell;2014;Sparkling;White;Spain;Catalonia;Corpinnat;Brut Nature;Cork;12.00%;Medium;;['44% Macabeo', '56% Xarel-lo']
193;Llopart, Original 1887 Les Flandes Single Vineyard, Corpinnat, Catalonia, Spain 2010;Llopart;Original 1887 Les Flandes Single Vineyard;2010;Sparkling;White;Spain;Catalonia;Corpinnat;Brut Nature;Cork;12.00%;Medium;;['25% Xarel-lo', '25% Macabeu', '50% Montònega']
194;Llopart, Original 1887 Les Flandes Single Vineyard, Corpinnat, Catalonia, Spain 2008;Llopart;Original 1887 Les Flandes Single Vineyard;2008;Sparkling;White;Spain;Catalonia;Corpinnat;Brut Nature;Cork;12.00%;Medium;;['25% Xarel-lo', '25% Macabeu', '50% Montònega']
195;Marques de Murrieta, Castillo Ygay Especial Gran Reserva, Rioja Alta, Spain 2009;Marques de Murrieta;Castillo Ygay Gran Reserva Especial;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['19% Mazuelo', '81% Tempranillo']
196;Roda, Roda I Reserva, Rioja, Spain 2017;Roda;Roda I Reserva;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['6% Graciano', '4% Grenache / Garnacha', '90% Tempranillo']
197;Roda, Roda I Reserva, Rioja, Spain 2005;Roda;Roda I Reserva;2005;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['100% Tempranillo']
198;Roda, Roda I Reserva, Rioja, Spain 2004;Roda;Roda I Reserva;2004;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['100% Tempranillo']
199;Marques de Murrieta, Castillo Ygay Especial Gran Reserva, Rioja Alta, Spain 2010;Marques de Murrieta;Castillo Ygay Gran Reserva Especial;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['15% Mazuelo', '85% Tempranillo']
200;Marques de Murrieta, Castillo Ygay Especial Gran Reserva, Rioja Alta, Spain 2011;Marques de Murrieta;Castillo Ygay Gran Reserva Especial;2011;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['16% Mazuelo', '84% Tempranillo']
201;Recaredo, Serral del Vell, Corpinnat, Catalonia, Spain 2011;Recaredo;Serral del Vell;2011;Sparkling;White;Spain;Catalonia;Corpinnat;Brut Nature;Cork;12.00%;Medium;;['50% Macabeo', '50% Xarel-lo']
202;Llopart, Original 1887 Les Flandes Single Vineyard, Corpinnat, Catalonia, Spain 2009;Llopart;Original 1887 Les Flandes Single Vineyard;2009;Sparkling;White;Spain;Catalonia;Corpinnat;Brut Nature;Cork;12.00%;Medium;;['25% Xarel-lo', '25% Macabeu', '50% Montònega']
203;Borja Pérez Viticultor, Artífice Tinto, Tenerife, Spain 2017;Borja Pérez Viticultor;Artífice Tinto;2017;Still;Red;Spain;The Islands;Tenerife;Dry;Cork;13.50%;Full;;['100% Listán Negro']
204;Mas Martinet, Els Escurçons, Priorat, Catalonia, Spain, 2016;Mas Martinet;Els Escurçons;2016;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.50%;Full;;['100% Grenache / Garnacha']
205;Attis, Sousón, Rías Baixas, Galicia, Spain, 2016;Attis;Sousón;2016;Still;Red;Spain;Galicia;Rías Baixas;Dry;Cork;12.50%;Full;;['100% Souson']
206;Bodegas Ollauri-Conde de los Andes, Capitulo II, Rioja, Spain 2016;Bodegas Ollauri-Conde de los Andes;Capitulo II;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;15.00%;Full;;['100% Grenache / Garnacha']
207;Alma Das Donas, Almanova Mencía, Ribeira Sacra, Galicia, Spain 2021;Alma Das Donas;Almanova Mencía;2021;Still;Red;Spain;Galicia;Ribeira Sacra;Dry;Cork;13.00%;Full;;['100% Mencía']
208;Jesús & Julian, Tinto Velasco, Vino de la Tierra de Castilla-La Mancha, Spain 2020;Jesús & Julian;Tinto Velasco;2020;Still;Red;Spain;Vino de la Tierra de Castilla-La Mancha;;Dry;Cork;13.50%;Full;;['100% Tinto Velasco']
209;Los Frailes, Monastrell, Valencia, Spain, 2021;Los Frailes;Monastrell;2021;Still;Red;Spain;Valencia;;;;;;;
210;Nekeas, El Chaparral de Vega Sindoa, Navarra, Spain, 2019;Nekeas;El Chaparral de Vega Sindoa;2019;Still;Red;Spain;Navarra;;Dry;Cork;15.00%;Full;;['100% Grenache / Garnacha']
211;Artazu, Pasos de San Martín, Navarra, Spain, 2018;Artazu;Pasos de San Martín;2018;Still;Red;Spain;Navarra;;Dry;Cork;14.50%;Full;;['100% Grenache / Garnacha']
212;Berceo, Selección Graciano, Rioja, Northern Spain, 2021;Berceo;Selección Graciano;2021;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['100% Graciano']
213;Castillo de Enériz, Graciano-Garnacha, Navarra, Spain, 2021;Castillo de Enériz;Graciano-Garnacha;2021;Still;Red;Spain;Navarra;;Dry;Cork;13.50%;Full;;['Graciano', 'Grenache / Garnacha']
214;Clos de Lôm, Garnacha, Valencia, Spain, 2021;Clos de Lôm;Garnacha;2021;Still;Red;Spain;Valencia;;Dry;Cork;14.50%;Full;;['100% Grenache / Garnacha']
215;Jesús & Julian, Brujidera, Vino de la Tierra de Castilla-La Mancha, Spain, 2021;Jesús & Julian;Brujidera;2021;Still;Red;Spain;Vino de la Tierra de Castilla-La Mancha;;Dry;Cork;13.50%;Full;;['100% Brujidera']
216;La Poda, Mencía, Valdeorras, Galicia, Spain, 2020;La Poda;Mencía;2020;Still;Red;Spain;Galicia;Valdeorras;Dry;Cork;13.50%;Full;;['100% Mencía']
217;Xenysel, Pie Franco Monastrell, Jumilla, Murcia, Spain, 2020;Xenysel;Pie Franco Monastrell;2020;Still;Red;Spain;Murcia;Jumilla;Dry;Cork;15.00%;Full;;['100% Monastrell']
218;Anónimas, Os Dunares Caiño Tinto, Rías Baixas, Spain, 2020;Anónimas;Os Dunares Caiño Tinto;2020;Still;Red;Spain;Galicia;Rías Baixas;Dry;Cork;12.00%;Full;;['100% Caiño']
219;Celler del Roure, Safrà, Valencia, Spain, 2020;Celler del Roure;Safrà;2020;Still;Red;Spain;Valencia;;Dry;Cork;12.50%;Full;;['Grenache / Garnacha', 'Mandó']
220;Mas La Mola, Vi d'Altura, Priorat, Catalonia, Spain, 2019;Mas La Mola;Vi d'Altura;2019;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.50%;Full;;['100% Grenache / Garnacha']
221;Beronia, Graciano, Rioja, Northern Spain, Spain, 2017;Beronia;Graciano;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['100% Graciano']
222;Chivite, La Zorrera Garnacha, Navarra, Spain, 2019;Chivite;La Zorrera Garnacha;2019;Still;Red;Spain;Navarra;;Dry;Cork;14.80%;Full;;['100% Grenache / Garnacha']
223;Baron de Ley, Varietales Maturana, Rioja, 2020;Baron de Ley;Varietales Maturana;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['100% Maturana Tinta']
224;Bodegas la Marquesa, Valserrano Mazuelo, Rioja, 2016;Bodegas la Marquesa;Valserrano Mazuelo;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['100% Mazuelo']
225;Finca Manzanos, Graciano, Rioja, Northern Spain, 2021;Finca Manzanos;Graciano;2021;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['100% Graciano']
226;Ponte da Boga, P Mencía, Ribeira Sacra, Galicia, Spain, 2020;Ponte da Boga;P Mencía;2020;Still;Red;Spain;Galicia;Ribeira Sacra;Dry;Cork;12.50%;Full;;['100% Mencía']
227;Rectoral de Amandi, Matilda Nieves Mencía, Ribeira Sacra, Galicia, Spain 2020;Rectoral de Amandi;Matilda Nieves Mencía;2020;Still;Red;Spain;Galicia;Ribeira Sacra;Dry;Cork;13.00%;Full;;['100% Mencía']
228;Gomez Cruzado, Pancrudo, Rioja, Northern Spain, Spain, 2020;Gomez Cruzado;Pancrudo;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;15.00%;Full;;['100% Grenache / Garnacha']
229;Marco Abella, Roca Grisa Cariñena, Priorat, Catalonia, Spain 2018;Marco Abella;Roca Grisa Cariñena;2018;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;13.75%;Full;;['100% Carignan']
230;Marco Abella, Roca Roja Garnatxa, Priorat, Catalonia, Spain 2019;Marco Abella;Roca Roja Garnatxa;2019;Still;Red;Spain;Catalonia;Priorat;Dry;Cork;14.95%;Full;;['Grenache / Garnacha', 'Garnatxa Peluda']
231;Edetària, Selecció, Terra Alta, Catalonia, Spain, 2018;Edetària;Selecció;2018;Still;Red;Spain;Catalonia;Terra Alta;Dry;Cork;14.50%;Full;;['100% Garnatxa Peluda']
232;MacRobert & Canals, Laventura Garnacha, Rioja, Spain 2020;Macrobert & Canals;Laventura Garnacha;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['100% Grenache / Garnacha']
233;Attis, Sangarida Pico Tuerto Mencía, Bierzo, Castilla y Léon, Spain 2020;Attis;Sangarida Pico Tuerto Mencía;2020;Still;Red;Spain;Castilla y Léon;Bierzo;Dry;Cork;14.50%;Full;;['100% Mencía']
234;Izadi, Larrosa Negra, Rioja, Northern Spain, 2020;Izadi;Larrosa Negra;2020;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Full;;['100% Grenache / Garnacha']
235;Rioja Vega, House of Townend 20th Anniversary, Rioja, Spain 2017;Rioja Vega;House of Townend 20th Anniversary;2017;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['100% Graciano']
